ORG_CODE,District_Name,COUNTY,Grade,District_Total,Black,Asian,Hispanic,Multiracial,NativeAmerican,NativeHawaiianPacificIslander,White,Black%,Asian%,Hispanic%,Multiracial%,NativeAmerican%,NativeHawaiianPacificIslander%,White%
0406,Northampton-Smith Vocational Agricultural,Hampshire,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0406,Northampton-Smith Vocational Agricultural,Hampshire,K,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0406,Northampton-Smith Vocational Agricultural,Hampshire,PK,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.1,44,29,1,14,0,0,0,0,65.91%,2.27%,31.82%,0.00%,0.00%,0.00%,0.00%
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.2,41,24,0,14,1,0,0,2,58.54%,0.00%,34.15%,2.44%,0.00%,0.00%,4.88%
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.3,40,26,0,12,0,1,0,1,65.00%,0.00%,30.00%,0.00%,2.50%,0.00%,2.50%
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.4,35,20,1,13,0,0,1,0,57.14%,2.86%,37.14%,0.00%,0.00%,2.86%,0.00%
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.5,28,19,0,8,0,0,0,1,67.86%,0.00%,28.57%,0.00%,0.00%,0.00%,3.57%
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.6,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.7,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.8,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.9,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.10,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.11,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0407,Dudley Street Neighborhood Charter School (District),Suffolk,Gr.12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0407,Dudley Street Neighborhood Charter School (District),Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0407,Dudley Street Neighborhood Charter School (District),Suffolk,K,41,24,0,14,3,0,0,0,58.54%,0.00%,34.15%,7.32%,0.00%,0.00%,0.00%
0407,Dudley Street Neighborhood Charter School (District),Suffolk,PK,42,20,1,15,1,0,0,5,47.62%,2.38%,35.71%,2.38%,0.00%,0.00%,11.90%
0409,Alma del Mar Charter School (District),Bristol,Gr.1,102,11,0,69,2,0,0,20,10.78%,0.00%,67.65%,1.96%,0.00%,0.00%,19.61%
0409,Alma del Mar Charter School (District),Bristol,Gr.2,105,13,1,63,5,2,0,21,12.38%,0.95%,60.00%,4.76%,1.90%,0.00%,20.00%
0409,Alma del Mar Charter School (District),Bristol,Gr.3,53,8,0,33,0,1,0,11,15.09%,0.00%,62.26%,0.00%,1.89%,0.00%,20.75%
0409,Alma del Mar Charter School (District),Bristol,Gr.4,51,7,0,28,0,1,0,15,13.73%,0.00%,54.90%,0.00%,1.96%,0.00%,29.41%
0409,Alma del Mar Charter School (District),Bristol,Gr.5,51,6,0,37,0,0,0,8,11.76%,0.00%,72.55%,0.00%,0.00%,0.00%,15.69%
0409,Alma del Mar Charter School (District),Bristol,Gr.6,96,15,0,51,2,0,0,28,15.63%,0.00%,53.13%,2.08%,0.00%,0.00%,29.17%
0409,Alma del Mar Charter School (District),Bristol,Gr.7,49,10,0,31,0,0,0,8,20.41%,0.00%,63.27%,0.00%,0.00%,0.00%,16.33%
0409,Alma del Mar Charter School (District),Bristol,Gr.8,43,6,0,21,0,0,0,16,13.95%,0.00%,48.84%,0.00%,0.00%,0.00%,37.21%
0409,Alma del Mar Charter School (District),Bristol,Gr.9,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0409,Alma del Mar Charter School (District),Bristol,Gr.10,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0409,Alma del Mar Charter School (District),Bristol,Gr.11,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0409,Alma del Mar Charter School (District),Bristol,Gr.12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0409,Alma del Mar Charter School (District),Bristol,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0409,Alma del Mar Charter School (District),Bristol,K,103,15,0,60,11,1,0,16,14.56%,0.00%,58.25%,10.68%,0.97%,0.00%,15.53%
0409,Alma del Mar Charter School (District),Bristol,PK,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0410,Excel Academy Charter (District),Suffolk,Gr.1,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0410,Excel Academy Charter (District),Suffolk,Gr.2,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0410,Excel Academy Charter (District),Suffolk,Gr.3,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0410,Excel Academy Charter (District),Suffolk,Gr.4,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0410,Excel Academy Charter (District),Suffolk,Gr.5,176,11,3,129,2,0,1,30,6.25%,1.70%,73.30%,1.14%,0.00%,0.57%,17.05%
0410,Excel Academy Charter (District),Suffolk,Gr.6,177,11,3,133,1,1,0,28,6.21%,1.69%,75.14%,0.56%,0.56%,0.00%,15.82%
0410,Excel Academy Charter (District),Suffolk,Gr.7,174,8,0,140,1,0,1,24,4.60%,0.00%,80.46%,0.57%,0.00%,0.57%,13.79%
0410,Excel Academy Charter (District),Suffolk,Gr.8,177,9,3,142,2,1,1,19,5.08%,1.69%,80.23%,1.13%,0.56%,0.56%,10.73%
0410,Excel Academy Charter (District),Suffolk,Gr.9,178,14,2,130,0,4,2,26,7.87%,1.12%,73.03%,0.00%,2.25%,1.12%,14.61%
0410,Excel Academy Charter (District),Suffolk,Gr.10,174,11,1,148,2,2,0,10,6.32%,0.57%,85.06%,1.15%,1.15%,0.00%,5.75%
0410,Excel Academy Charter (District),Suffolk,Gr.11,168,9,0,144,0,1,0,14,5.36%,0.00%,85.71%,0.00%,0.60%,0.00%,8.33%
0410,Excel Academy Charter (District),Suffolk,Gr.12,146,10,2,121,0,0,0,13,6.85%,1.37%,82.88%,0.00%,0.00%,0.00%,8.90%
0410,Excel Academy Charter (District),Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0410,Excel Academy Charter (District),Suffolk,K,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0410,Excel Academy Charter (District),Suffolk,PK,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.1,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.2,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.3,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.4,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.5,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.6,63,25,0,32,4,0,0,2,39.68%,0.00%,50.79%,6.35%,0.00%,0.00%,3.17%
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.7,62,26,0,27,3,0,0,6,41.94%,0.00%,43.55%,4.84%,0.00%,0.00%,9.68%
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.8,53,25,0,27,0,0,0,1,47.17%,0.00%,50.94%,0.00%,0.00%,0.00%,1.89%
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.9,81,34,1,41,0,1,0,4,41.98%,1.23%,50.62%,0.00%,1.23%,0.00%,4.94%
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.10,82,35,1,37,2,0,2,5,42.68%,1.22%,45.12%,2.44%,0.00%,2.44%,6.10%
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.11,83,39,3,30,2,0,0,9,46.99%,3.61%,36.14%,2.41%,0.00%,0.00%,10.84%
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,Gr.12,71,27,3,27,3,0,0,11,38.03%,4.23%,38.03%,4.23%,0.00%,0.00%,15.49%
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,SPED_Beyond_Grade_12,5,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,K,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0411,Boston Green Academy Horace Mann Charter School (District),Suffolk,PK,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.1,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.2,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.3,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.4,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.5,66,43,1,16,0,0,0,6,65.15%,1.52%,24.24%,0.00%,0.00%,0.00%,9.09%
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.6,75,46,0,22,1,0,0,6,61.33%,0.00%,29.33%,1.33%,0.00%,0.00%,8.00%
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.7,74,43,0,22,1,0,0,8,58.11%,0.00%,29.73%,1.35%,0.00%,0.00%,10.81%
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.8,75,43,1,25,1,0,0,5,57.33%,1.33%,33.33%,1.33%,0.00%,0.00%,6.67%
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.9,70,41,0,22,4,0,0,3,58.57%,0.00%,31.43%,5.71%,0.00%,0.00%,4.29%
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.10,71,41,2,19,0,0,0,9,57.75%,2.82%,26.76%,0.00%,0.00%,0.00%,12.68%
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.11,56,39,1,13,0,0,0,3,69.64%,1.79%,23.21%,0.00%,0.00%,0.00%,5.36%
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,Gr.12,40,22,1,12,1,0,0,4,55.00%,2.50%,30.00%,2.50%,0.00%,0.00%,10.00%
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,K,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0412,Academy Of the Pacific Rim Charter Public (District),Suffolk,PK,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0413,Four Rivers Charter Public (District),Franklin,Gr.1,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0413,Four Rivers Charter Public (District),Franklin,Gr.2,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0413,Four Rivers Charter Public (District),Franklin,Gr.3,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0413,Four Rivers Charter Public (District),Franklin,Gr.4,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0413,Four Rivers Charter Public (District),Franklin,Gr.5,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0413,Four Rivers Charter Public (District),Franklin,Gr.6,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0413,Four Rivers Charter Public (District),Franklin,Gr.7,38,0,0,1,2,0,0,35,0.00%,0.00%,2.63%,5.26%,0.00%,0.00%,92.11%
0413,Four Rivers Charter Public (District),Franklin,Gr.8,38,1,0,1,2,0,0,34,2.63%,0.00%,2.63%,5.26%,0.00%,0.00%,89.47%
0413,Four Rivers Charter Public (District),Franklin,Gr.9,37,0,0,3,1,0,0,33,0.00%,0.00%,8.11%,2.70%,0.00%,0.00%,89.19%
0413,Four Rivers Charter Public (District),Franklin,Gr.10,38,0,0,2,3,1,0,32,0.00%,0.00%,5.26%,7.89%,2.63%,0.00%,84.21%
0413,Four Rivers Charter Public (District),Franklin,Gr.11,30,0,2,6,3,0,0,19,0.00%,6.67%,20.00%,10.00%,0.00%,0.00%,63.33%
0413,Four Rivers Charter Public (District),Franklin,Gr.12,36,0,3,2,1,1,0,29,0.00%,8.33%,5.56%,2.78%,2.78%,0.00%,80.56%
0413,Four Rivers Charter Public (District),Franklin,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0413,Four Rivers Charter Public (District),Franklin,K,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0413,Four Rivers Charter Public (District),Franklin,PK,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.1,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.2,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.3,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.4,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.5,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.6,72,9,1,9,3,0,0,50,12.50%,1.39%,12.50%,4.17%,0.00%,0.00%,69.44%
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.7,64,8,2,7,4,1,0,42,12.50%,3.13%,10.94%,6.25%,1.56%,0.00%,65.63%
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.8,68,5,2,10,3,0,0,48,7.35%,2.94%,14.71%,4.41%,0.00%,0.00%,70.59%
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.9,52,6,3,5,3,0,0,35,11.54%,5.77%,9.62%,5.77%,0.00%,0.00%,67.31%
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.10,53,7,0,4,4,0,0,38,13.21%,0.00%,7.55%,7.55%,0.00%,0.00%,71.70%
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.11,36,7,0,2,0,0,0,27,19.44%,0.00%,5.56%,0.00%,0.00%,0.00%,75.00%
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,Gr.12,27,2,2,2,1,0,0,20,7.41%,7.41%,7.41%,3.70%,0.00%,0.00%,74.07%
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,K,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0414,Berkshire Arts and Technology Charter Public (District),Berkshire,PK,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.1,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.2,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.3,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.4,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.5,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.6,99,65,1,23,3,0,1,6,65.66%,1.01%,23.23%,3.03%,0.00%,1.01%,6.06%
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.7,97,65,1,24,5,0,0,2,67.01%,1.03%,24.74%,5.15%,0.00%,0.00%,2.06%
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.8,96,57,0,32,5,0,0,2,59.38%,0.00%,33.33%,5.21%,0.00%,0.00%,2.08%
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.9,87,66,0,18,3,0,0,0,75.86%,0.00%,20.69%,3.45%,0.00%,0.00%,0.00%
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.10,80,52,1,25,1,1,0,0,65.00%,1.25%,31.25%,1.25%,1.25%,0.00%,0.00%
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.11,71,50,0,20,0,0,0,1,70.42%,0.00%,28.17%,0.00%,0.00%,0.00%,1.41%
0416,Boston Preparatory Charter Public (District),Suffolk,Gr.12,51,32,0,17,1,0,0,1,62.75%,0.00%,33.33%,1.96%,0.00%,0.00%,1.96%
0416,Boston Preparatory Charter Public (District),Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0416,Boston Preparatory Charter Public (District),Suffolk,K,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0416,Boston Preparatory Charter Public (District),Suffolk,PK,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0417,Bridge Boston Charter School (District),Suffolk,Gr.1,35,24,0,8,1,0,0,2,68.57%,0.00%,22.86%,2.86%,0.00%,0.00%,5.71%
0417,Bridge Boston Charter School (District),Suffolk,Gr.2,40,24,1,14,1,0,0,0,60.00%,2.50%,35.00%,2.50%,0.00%,0.00%,0.00%
0417,Bridge Boston Charter School (District),Suffolk,Gr.3,39,34,0,4,0,0,0,1,87.18%,0.00%,10.26%,0.00%,0.00%,0.00%,2.56%
0417,Bridge Boston Charter School (District),Suffolk,Gr.4,40,28,1,11,0,0,0,0,70.00%,2.50%,27.50%,0.00%,0.00%,0.00%,0.00%
0417,Bridge Boston Charter School (District),Suffolk,Gr.5,34,22,0,10,2,0,0,0,64.71%,0.00%,29.41%,5.88%,0.00%,0.00%,0.00%
0417,Bridge Boston Charter School (District),Suffolk,Gr.6,34,22,0,12,0,0,0,0,64.71%,0.00%,35.29%,0.00%,0.00%,0.00%,0.00%
0417,Bridge Boston Charter School (District),Suffolk,Gr.7,23,13,0,6,4,0,0,0,56.52%,0.00%,26.09%,17.39%,0.00%,0.00%,0.00%
0417,Bridge Boston Charter School (District),Suffolk,Gr.8,22,15,0,6,1,0,0,0,68.18%,0.00%,27.27%,4.55%,0.00%,0.00%,0.00%
0417,Bridge Boston Charter School (District),Suffolk,Gr.9,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0417,Bridge Boston Charter School (District),Suffolk,Gr.10,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0417,Bridge Boston Charter School (District),Suffolk,Gr.11,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0417,Bridge Boston Charter School (District),Suffolk,Gr.12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0417,Bridge Boston Charter School (District),Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0417,Bridge Boston Charter School (District),Suffolk,K,36,24,1,9,1,0,1,0,66.67%,2.78%,25.00%,2.78%,0.00%,2.78%,0.00%
0417,Bridge Boston Charter School (District),Suffolk,PK,31,22,0,7,1,0,0,1,70.97%,0.00%,22.58%,3.23%,0.00%,0.00%,3.23%
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.1,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.2,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.3,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.4,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.5,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.6,145,9,11,56,2,0,0,67,6.21%,7.59%,38.62%,1.38%,0.00%,0.00%,46.21%
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.7,136,11,15,37,8,1,0,64,8.09%,11.03%,27.21%,5.88%,0.74%,0.00%,47.06%
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.8,120,8,7,28,9,0,0,68,6.67%,5.83%,23.33%,7.50%,0.00%,0.00%,56.67%
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.9,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.10,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.11,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0418,Christa McAuliffe Charter Public (District),Middlesex,Gr.12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0418,Christa McAuliffe Charter Public (District),Middlesex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0418,Christa McAuliffe Charter Public (District),Middlesex,K,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0418,Christa McAuliffe Charter Public (District),Middlesex,PK,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.1,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.2,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.3,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.4,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.5,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.6,73,61,0,9,0,0,0,3,83.56%,0.00%,12.33%,0.00%,0.00%,0.00%,4.11%
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.7,80,64,0,16,0,0,0,0,80.00%,0.00%,20.00%,0.00%,0.00%,0.00%,0.00%
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.8,54,40,0,13,0,0,0,1,74.07%,0.00%,24.07%,0.00%,0.00%,0.00%,1.85%
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.9,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.10,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.11,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,Gr.12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,K,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0419,Helen Y. Davis Leadership Academy Charter Public (District),Suffolk,PK,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.1,45,32,0,7,3,0,1,2,71.11%,0.00%,15.56%,6.67%,0.00%,2.22%,4.44%
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.2,51,44,0,4,2,0,0,1,86.27%,0.00%,7.84%,3.92%,0.00%,0.00%,1.96%
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.3,48,38,0,6,3,0,0,1,79.17%,0.00%,12.50%,6.25%,0.00%,0.00%,2.08%
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.4,45,36,2,3,1,1,1,1,80.00%,4.44%,6.67%,2.22%,2.22%,2.22%,2.22%
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.5,40,34,0,6,0,0,0,0,85.00%,0.00%,15.00%,0.00%,0.00%,0.00%,0.00%
0420,Benjamin Banneker Charter Public (District),Middlesex,Gr.6,38,36,0,2,0,0,0,0,94.74%,0.00%,5.26%,0.00%,0.00%,0.00%,0.00%
